city,lat,lon,score,ramo,uf,capital
Cidade_639,-18.65257944964337,-37.52224273843171,2.9091482945124314,Alimentação,SP,False
Cidade_640,-20.605949036680336,-60.68071317829847,1.6116090085727204,Saúde,AP,False
Cidade_641,-30.746220722347406,-34.46824683811468,1.204498476853793,Serviços,PA,False
Cidade_642,-16.547467732990295,-65.10958976396425,2.9437904492531786,Serviços,BA,False
Cidade_643,-15.270172630463751,-44.6040411192807,2.57192431549787,Educação,SC,False
Cidade_644,-1.7825299067176097,-50.89487688418936,2.1241129468487743,Varejo,AP,False
Cidade_645,3.6559846040002952,-53.162166839499974,2.635505487938668,Alimentação,MG,False
Cidade_646,2.573373388633094,-50.28414250775873,3.2914142434988847,Luxo,PI,False
Cidade_647,-7.998710040329339,-70.30647368112199,2.820847641646958,Varejo,MA,False
Cidade_648,-0.20634549492478982,-64.36450167077149,3.7962307699454705,Educação,AM,False
Cidade_649,-25.915678579599916,-73.01579344569691,2.308744931773853,Saúde,MG,False
Cidade_650,-5.689158301948961,-72.47434580770926,2.5509348626932735,Alimentação,DF,True
Cidade_651,4.302798314892101,-58.08858137813558,2.201856636124832,Varejo,MS,False
Cidade_652,-16.041036846578635,-54.212119583509974,2.7786147892434,Serviços,PB,False
Cidade_653,-19.912032224911524,-60.94924392949414,2.4865140551058555,Educação,MA,False
Cidade_654,-32.59804476494228,-61.099814883830376,1.365339245249266,Varejo,RS,False
Cidade_655,1.601455815154651,-49.358365821453965,2.6737115672970746,Alimentação,PI,False
Cidade_656,-5.9143279197239025,-42.634385327533124,1.5546275882666258,Educação,AM,False
Cidade_657,-4.501656373363282,-63.56771911773955,2.8825722624601875,Varejo,MA,False
Cidade_658,-24.68725258265927,-36.62560726307513,3.35308692188386,Serviços,BA,False
Cidade_659,-11.976991583226997,-50.15388045161259,2.41269605955037,Serviços,RO,False
Cidade_660,-19.35739671347116,-34.81440907735217,2.1160262515050725,Saúde,GO,False
Cidade_661,-1.5894392515129816,-52.468593147285745,2.455825256343235,Serviços,PR,False
Cidade_662,-23.921682792909778,-62.39115560099455,2.102737932298581,Educação,AM,False
Cidade_663,-11.9560269097367,-56.626047224654826,3.0340919784241946,Educação,PB,False
Cidade_664,-22.07530713092524,-72.48836493199912,1.0659687013075558,Serviços,MT,False
Cidade_665,-29.671711096428243,-35.00800228385449,3.6833952075851446,Varejo,AP,False
Cidade_666,-30.910751172195834,-34.918796586947884,2.4670322015626427,Saúde,GO,False
Cidade_667,-27.5814526184446,-49.68286482309368,2.1438911175158823,Varejo,PI,False
Cidade_668,-4.430184868359461,-55.82007799314968,2.0602162842076095,Alimentação,MA,False
Cidade_669,-24.895900250550284,-67.96236520981103,2.557338888771638,Educação,PA,False
Cidade_670,4.282243277837971,-57.52647126613945,2.8968478678105862,Serviços,PR,False
Cidade_671,-31.599416233342353,-66.21132239360863,1.8686031361536524,Saúde,SP,False
Cidade_672,-25.232781894967022,-44.006368216800894,2.2204856215463775,Serviços,SP,False
Cidade_673,-0.25959199768850283,-37.646974748765516,1.5109694462888639,Alimentação,MA,False
Cidade_674,-23.43298424222465,-47.34433337754675,2.0635372351662107,Alimentação,SC,False
Cidade_675,-28.30810309621315,-56.05797851096635,2.3741968311931974,Alimentação,ES,True
Cidade_676,-24.173565001091703,-68.93558584167528,3.163367520354544,Varejo,CE,False
Cidade_677,-26.666676970716335,-73.29292840555522,2.7450032923835117,Alimentação,PB,False
Cidade_678,-1.8424242757635056,-35.322664667595085,2.169511730019895,Serviços,MA,False
Cidade_679,-20.376346902342682,-56.531422922332254,3.3868045490346783,Alimentação,RS,False
Cidade_680,-22.580418398030645,-37.0353837202683,2.008306450544168,Varejo,PR,False
Cidade_681,-15.41826408078467,-52.07070296497835,2.131951547065519,Luxo,RN,False
Cidade_682,-26.450162813054597,-37.97646795828151,3.277929706983805,Luxo,MG,False
Cidade_683,-31.167730750900574,-38.92668714705763,1.9994218801607526,Alimentação,AL,False
Cidade_684,-20.08745005262888,-64.70716563635835,2.5233297663442524,Alimentação,RN,False
Cidade_685,-31.438631541525975,-64.6596529174078,2.7824917871271246,Varejo,RR,False
Cidade_686,-30.508832364678515,-55.571105364186764,2.5372725137820287,Varejo,RN,False
Cidade_687,-30.42406822695039,-54.19771660367085,3.6447991943421827,Alimentação,BA,False
Cidade_688,-28.560787654333456,-34.3426295552888,1.7219522453060359,Alimentação,PA,False
Cidade_689,-31.158508177257946,-60.61972932133056,3.4387600731759296,Educação,SP,False
Cidade_690,-1.9006219691116186,-35.59408935606664,2.1775212590619164,Serviços,PA,False
Cidade_691,-10.639436793569157,-37.26748876648351,1.4893092574305542,Alimentação,RJ,False
Cidade_692,-18.546105045459253,-69.4173387377733,2.99709156943975,Varejo,PI,False
Cidade_693,-8.82561936258572,-41.07549493974026,2.278418628064231,Educação,PE,True
Cidade_694,-10.122448322266944,-58.713167061826994,3.316061170325984,Varejo,SE,False
Cidade_695,-11.557850697752727,-61.208173448916085,3.0024127266974667,Varejo,DF,False
Cidade_696,2.598767776792549,-68.21884650324378,1.878221509859554,Varejo,RJ,False
Cidade_697,-18.18380953920886,-43.460356888194084,2.3220199707720752,Educação,SC,False
Cidade_698,-11.052436843973851,-56.92870088618345,2.4430395457894605,Serviços,AL,False
Cidade_699,-9.906466412817274,-68.40518698789501,2.080186667996024,Varejo,RR,False
Cidade_700,-7.679484002174092,-41.03064365088011,2.456805365642643,Varejo,SP,False
